Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Mexico,127504120,24-03-2021,2208755,1.732300886
Tunisia,12356116,04-02-2021,213949,1.731523077
Kazakhstan,19397998,16-04-2021,335868,1.73145703
Greece,10384972,21-02-2021,179802,1.73136721
Jamaica,2827382,06-06-2021,48951,1.731318937
Iceland,372903,28-04-2021,6456,1.731281325
Nepal,30547586,25-05-2021,528848,1.731226814
Lower middle income,3432097300,21-09-2021,59411851,1.731065463
Suriname,618046,05-05-2021,10696,1.730615521
Malaysia,33938216,02-06-2021,587165,1.730099779
Asia,4721383370,22-11-2021,81670344,1.729796918
Cuba,11212198,01-07-2021,193945,1.729767883
Upper middle income,2525921300,29-04-2021,43689263,1.729636747
Jamaica,2827382,05-06-2021,48901,1.729550517
Isle of Man,84534,20-03-2021,1462,1.729481629
World,7975105024,13-04-2021,137908491,1.729237303
Iceland,372903,27-04-2021,6447,1.728867829
Uruguay,3422796,02-03-2021,59171,1.728732884
Namibia,2567024,01-04-2021,44374,1.728616484
Asia,4721383370,21-11-2021,81590575,1.728107392
Finland,5540745,29-06-2021,95748,1.728070864
Honduras,10432858,17-03-2021,180271,1.727915783
Lower middle income,3432097300,20-09-2021,59303298,1.727902586
Mexico,127504120,23-03-2021,2203041,1.727819462
Guatemala,17843914,07-07-2021,308273,1.72760864
Libya,6812344,30-01-2021,117650,1.727012024
Libya,6812344,29-01-2021,117650,1.727012024
Ecuador,18001002,20-03-2021,310868,1.726948311
Iraq,44496124,16-03-2021,768352,1.726784113
Jamaica,2827382,04-06-2021,48821,1.726721044
Asia,4721383370,20-11-2021,81510114,1.726403209
Vietnam,98186856,29-12-2021,1694874,1.726171984
Saint Kitts and Nevis,47681,22-08-2021,823,1.726054403
Saint Kitts and Nevis,47681,23-08-2021,823,1.726054403
Guyana,808727,06-05-2021,13957,1.725798694
Trinidad and Tobago,1531043,06-06-2021,26410,1.724967881
Lower middle income,3432097300,19-09-2021,59201862,1.724947075
Canada,38454328,09-01-2021,663188,1.724612116
Asia,4721383370,19-11-2021,81421628,1.724529055
Iceland,372903,26-04-2021,6429,1.724040836
Finland,5540745,28-06-2021,95518,1.723919798
Bolivia,12224114,28-01-2021,210726,1.723854997
Kyrgyzstan,6630621,19-06-2021,114300,1.723820439
Saint Vincent and the Grenadines,103959,11-04-2021,1792,1.723756481
Jamaica,2827382,03-06-2021,48733,1.723608625
Iran,88550568,15-02-2021,1526023,1.723335078
Mexico,127504120,22-03-2021,2197160,1.723207062
Greece,10384972,20-02-2021,178918,1.72285491
Asia,4721383370,18-11-2021,81331484,1.722619784
Mexico,127504120,21-03-2021,2195772,1.72211847
Eswatini,1201680,15-07-2021,20693,1.722005858
Philippines,115559008,31-08-2021,1989857,1.721940188
Lower middle income,3432097300,18-09-2021,59097982,1.721920355
Saint Vincent and the Grenadines,103959,10-04-2021,1790,1.721832646
Thailand,71697024,02-09-2021,1234487,1.721810657
Finland,5540745,27-06-2021,95399,1.721772072
Upper middle income,2525921300,28-04-2021,43484206,1.72151864
Tunisia,12356116,03-02-2021,212679,1.721244767
Saint Vincent and the Grenadines,103959,09-04-2021,1789,1.720870728
Faeroe Islands,53117,16-07-2021,914,1.72072971
Honduras,10432858,16-03-2021,179515,1.720669446
Asia,4721383370,17-11-2021,81237290,1.720624733
Mexico,127504120,20-03-2021,2193639,1.720445582
Jamaica,2827382,02-06-2021,48639,1.720283994
Ecuador,18001002,19-03-2021,309643,1.720143134
Dominican Republic,11228821,17-01-2021,193118,1.719842181
India,1417173120,14-05-2021,24372907,1.719825663
World,7975105024,12-04-2021,137144690,1.719659987
Mongolia,3398373,31-05-2021,58439,1.719617005
Namibia,2567024,31-03-2021,44139,1.719461914
Finland,5540745,26-06-2021,95268,1.719407769
Gabon,2388997,30-12-2021,41073,1.719257077
Suriname,618046,04-05-2021,10623,1.718804102
Jamaica,2827382,01-06-2021,48594,1.718692416
Lower middle income,3432097300,17-09-2021,58985222,1.7186349
Paraguay,6780745,11-01-2021,116535,1.718616465
Asia,4721383370,16-11-2021,81141344,1.718592574
Jamaica,2827382,31-05-2021,48557,1.717383785
Kazakhstan,19397998,15-04-2021,333046,1.716909137
Asia,4721383370,15-11-2021,81053378,1.716729434
Namibia,2567024,30-03-2021,44051,1.71603382
Mexico,127504120,19-03-2021,2187910,1.715952394
Finland,5540745,25-06-2021,95073,1.715888387
Morocco,37457976,03-08-2021,642683,1.715744065
Honduras,10432858,15-03-2021,178925,1.715014237
Lower middle income,3432097300,16-09-2021,58859452,1.714970377
Iraq,44496124,15-03-2021,763085,1.714947127
Asia,4721383370,14-11-2021,80968969,1.714941632
Iran,88550568,14-02-2021,1518263,1.714571724
Libya,6812344,28-01-2021,116779,1.71422641
Jamaica,2827382,30-05-2021,48467,1.714200628
Norway,5434324,28-03-2021,93150,1.714104643
Sao Tome and Principe,227393,31-12-2021,3897,1.713773071
Iceland,372903,23-04-2021,6390,1.713582353
Iceland,372903,24-04-2021,6390,1.713582353
Iceland,372903,25-04-2021,6390,1.713582353
Asia,4721383370,13-11-2021,80886146,1.713187421
Finland,5540745,24-06-2021,94911,1.712964592
Upper middle income,2525921300,27-04-2021,43255141,1.712450067
Singapore,5637022,30-09-2021,96521,1.712269351
Vietnam,98186856,28-12-2021,1680985,1.712026506
World,7975105024,11-04-2021,136530817,1.711962621
Uruguay,3422796,01-03-2021,58589,1.711729241
Lower middle income,3432097300,15-09-2021,58740045,1.711491251
Mexico,127504120,18-03-2021,2182188,1.711464696
Asia,4721383370,12-11-2021,80800237,1.711367849
Saint Lucia,179872,21-02-2021,3078,1.711216865
Guatemala,17843914,06-07-2021,305319,1.711053976
Namibia,2567024,29-03-2021,43923,1.711047501
Tunisia,12356116,02-02-2021,211412,1.710990735
Jamaica,2827382,29-05-2021,48374,1.710911366
Trinidad and Tobago,1531043,05-06-2021,26192,1.710729222
Kyrgyzstan,6630621,18-06-2021,113430,1.710699496
Iceland,372903,22-04-2021,6379,1.710632524
Finland,5540745,23-06-2021,94767,1.710365664
Philippines,115559008,30-08-2021,1976202,1.710123714
Guyana,808727,05-05-2021,13829,1.70997135
Asia,4721383370,11-11-2021,80704719,1.709344755
Sri Lanka,21832150,19-08-2021,373165,1.70924531
Greece,10384972,19-02-2021,177494,1.709142788
Honduras,10432858,14-03-2021,178277,1.708803091
Finland,5540745,22-06-2021,94657,1.708380371
Lower middle income,3432097300,14-09-2021,58619747,1.707986163
Jamaica,2827382,28-05-2021,48288,1.707869683
Ecuador,18001002,18-03-2021,307429,1.707843819
Malaysia,33938216,01-06-2021,579462,1.707402652
Asia,4721383370,10-11-2021,80607834,1.707292708
Paraguay,6780745,10-01-2021,115733,1.706788856
Canada,38454328,08-01-2021,656298,1.706694757
Saint Vincent and the Grenadines,103959,08-04-2021,1774,1.706441963
Finland,5540745,21-06-2021,94545,1.706358982
Iran,88550568,13-02-2021,1510873,1.70622621
Mexico,127504120,17-03-2021,2175462,1.706189573
Iceland,372903,21-04-2021,6362,1.706073697
Suriname,618046,03-05-2021,10543,1.705860082
Asia,4721383370,09-11-2021,80504975,1.705114131
Eswatini,1201680,14-07-2021,20489,1.705029625
Sao Tome and Principe,227393,30-12-2021,3877,1.704977726
Finland,5540745,20-06-2021,94465,1.704915133
Greenland,56494,10-11-2021,963,1.704605799
Honduras,10432858,13-03-2021,177832,1.704537721
Lower middle income,3432097300,13-09-2021,58496287,1.704388946
Antigua and Barbuda,93772,25-08-2021,1598,1.70413343
Antigua and Barbuda,93772,26-08-2021,1598,1.70413343
Antigua and Barbuda,93772,27-08-2021,1598,1.70413343
Upper middle income,2525921300,26-04-2021,43043309,1.704063741
Jamaica,2827382,27-05-2021,48180,1.704049895
Dominican Republic,11228821,16-01-2021,191339,1.703999022
Iraq,44496124,14-03-2021,758184,1.703932684
Finland,5540745,19-06-2021,94408,1.703886391
Faeroe Islands,53117,15-07-2021,905,1.703785982
Nepal,30547586,24-05-2021,520461,1.70377129
Libya,6812344,27-01-2021,116064,1.703730757
Cuba,11212198,30-06-2021,190993,1.703439415
World,7975105024,10-04-2021,135821211,1.703064857
Asia,4721383370,08-11-2021,80404383,1.702983569
Iceland,372903,20-04-2021,6350,1.702855702
Kazakhstan,19397998,14-04-2021,330319,1.702850985
Finland,5540745,18-06-2021,94327,1.702424493
Bolivia,12224114,27-01-2021,208074,1.702160173
Norway,5434324,27-03-2021,92469,1.701573186
Jamaica,2827382,26-05-2021,48101,1.701255791
Lower middle income,3432097300,12-09-2021,58385483,1.701160483
Mexico,127504120,16-03-2021,2169007,1.701126991
Asia,4721383370,07-11-2021,80313515,1.701058963
Thailand,71697024,01-09-2021,1219531,1.700950656
Kyrgyzstan,6630621,17-06-2021,112777,1.700851248
Finland,5540745,17-06-2021,94236,1.700782115
Jamaica,2827382,25-05-2021,48081,1.700548423
Barbados,281646,27-08-2021,4789,1.700361447
Mexico,127504120,15-03-2021,2167729,1.70012467
Tunisia,12356116,01-02-2021,210045,1.699927388
Namibia,2567024,28-03-2021,43632,1.699711417
Finland,5540745,16-06-2021,94172,1.699627036
Jamaica,2827382,24-05-2021,48054,1.699593476
Botswana,2630300,20-04-2021,44702,1.699501958
Botswana,2630300,21-04-2021,44702,1.699501958
Botswana,2630300,19-04-2021,44702,1.699501958
Saint Pierre and Miquelon,5885,30-12-2021,100,1.699235344
Saint Pierre and Miquelon,5885,31-12-2021,100,1.699235344
El Salvador,6336393,07-10-2021,107664,1.699137033
El Salvador,6336393,09-10-2021,107664,1.699137033
El Salvador,6336393,11-10-2021,107664,1.699137033
El Salvador,6336393,08-10-2021,107664,1.699137033
El Salvador,6336393,10-10-2021,107664,1.699137033
El Salvador,6336393,12-10-2021,107664,1.699137033
El Salvador,6336393,13-10-2021,107664,1.699137033
Asia,4721383370,06-11-2021,80222193,1.699124742
Mexico,127504120,14-03-2021,2166290,1.698996079
Saint Vincent and the Grenadines,103959,07-04-2021,1766,1.698746621
Finland,5540745,15-06-2021,94094,1.698219283
Iran,88550568,12-02-2021,1503753,1.698185606
Honduras,10432858,12-03-2021,177168,1.698173214
Mauritius,1299478,30-10-2021,22066,1.698066454
Upper middle income,2525921300,25-04-2021,42890459,1.698012484
Lower middle income,3432097300,11-09-2021,58273216,1.697889393
Saint Vincent and the Grenadines,103959,06-04-2021,1765,1.697784704
Ecuador,18001002,17-03-2021,305598,1.697672163
Vietnam,98186856,27-12-2021,1666545,1.697319853
Iceland,372903,19-04-2021,6329,1.697224211
Suriname,618046,02-05-2021,10489,1.697122868
Mexico,127504120,13-03-2021,2163875,1.697102023
Asia,4721383370,05-11-2021,80125567,1.697078181
Saint Vincent and the Grenadines,103959,05-04-2021,1764,1.696822786
India,1417173120,13-05-2021,24046809,1.696815206
Finland,5540745,14-06-2021,94001,1.696540808
Paraguay,6780745,09-01-2021,115026,1.696362273
Jamaica,2827382,23-05-2021,47959,1.696233477
Finland,5540745,13-06-2021,93953,1.695674499
Guatemala,17843914,05-07-2021,302534,1.695446414
Greece,10384972,18-02-2021,176059,1.695324744
Iraq,44496124,13-03-2021,754318,1.695244287
Cayman Islands,68722,21-10-2021,1165,1.695235878
Cayman Islands,68722,22-10-2021,1165,1.695235878
Asia,4721383370,04-11-2021,80026010,1.69496954
Finland,5540745,12-06-2021,93907,1.694844285
World,7975105024,09-04-2021,135150586,1.694655877
Namibia,2567024,27-03-2021,43499,1.69453032
Lower middle income,3432097300,10-09-2021,58153455,1.694399952
Uruguay,3422796,28-02-2021,57994,1.694345792
Jamaica,2827382,22-05-2021,47899,1.694111372
Isle of Man,84534,19-03-2021,1432,1.69399295
El Salvador,6336393,06-10-2021,107335,1.693944804
Finland,5540745,11-06-2021,93837,1.693580917
Norway,5434324,26-03-2021,92007,1.693071668
Asia,4721383370,03-11-2021,79918483,1.692692093
Guatemala,17843914,04-07-2021,302012,1.692521047
Libya,6812344,26-01-2021,115299,1.692501142
Morocco,37457976,02-08-2021,633923,1.692357857
Mongolia,3398373,30-05-2021,57512,1.692339246
Mexico,127504120,12-03-2021,2157771,1.692314727
Finland,5540745,10-06-2021,93764,1.692263405
Upper middle income,2525921300,24-04-2021,42736431,1.69191459
Sri Lanka,21832150,18-08-2021,369359,1.691812304
Honduras,10432858,11-03-2021,176427,1.691070654
Saint Vincent and the Grenadines,103959,04-04-2021,1758,1.69105128
Philippines,115559008,29-08-2021,1954023,1.690930922
Finland,5540745,09-06-2021,93683,1.690801508
Lower middle income,3432097300,09-09-2021,58027983,1.690744111
Faeroe Islands,53117,14-07-2021,898,1.690607527
Tunisia,12356116,31-01-2021,208885,1.690539325
Asia,4721383370,02-11-2021,79808738,1.690367669
Iran,88550568,11-02-2021,1496455,1.689943988
Jamaica,2827382,21-05-2021,47776,1.689761058
Kyrgyzstan,6630621,16-06-2021,111990,1.688982073
Finland,5540745,08-06-2021,93582,1.688978648
Kazakhstan,19397998,13-04-2021,327593,1.688797988
Guyana,808727,04-05-2021,13656,1.688579706
Saint Vincent and the Grenadines,103959,03-04-2021,1755,1.688165527
Asia,4721383370,01-11-2021,79702159,1.688110301
Guatemala,17843914,03-07-2021,301189,1.68790883
Eswatini,1201680,13-07-2021,20280,1.687637308
Suriname,618046,01-05-2021,10428,1.687253052
Saint Vincent and the Grenadines,103959,02-04-2021,1754,1.687203609
Mexico,127504120,11-03-2021,2150955,1.686969017
Finland,5540745,07-06-2021,93443,1.68646996
Malaysia,33938216,31-05-2021,572357,1.68646755
Lower middle income,3432097300,08-09-2021,57881013,1.68646189
Asia,4721383370,31-10-2021,79609297,1.686143462
Iraq,44496124,12-03-2021,750264,1.686133381
Jamaica,2827382,20-05-2021,47672,1.686082744
Iceland,372903,16-04-2021,6286,1.685693062
Iceland,372903,17-04-2021,6286,1.685693062
Iceland,372903,18-04-2021,6286,1.685693062
Finland,5540745,06-06-2021,93383,1.685387073
World,7975105024,08-04-2021,134403262,1.685285167
Trinidad and Tobago,1531043,04-06-2021,25801,1.685191076
Finland,5540745,05-06-2021,93319,1.684231994
Upper middle income,2525921300,23-04-2021,42535611,1.683964223
Iceland,372903,15-04-2021,6279,1.683815899
Asia,4721383370,30-10-2021,79494274,1.683707248
Canada,38454328,07-01-2021,647408,1.683576423
Saint Vincent and the Grenadines,103959,01-04-2021,1750,1.683355938
Barbados,281646,26-08-2021,4741,1.683318776
Dominican Republic,11228821,15-01-2021,188969,1.682892621
Iceland,372903,14-04-2021,6275,1.682743233
Jamaica,2827382,19-05-2021,47572,1.682545903
Iceland,372903,13-04-2021,6274,1.682475067
Ecuador,18001002,16-03-2021,302854,1.682428567
Finland,5540745,04-06-2021,93217,1.682391086
Lower middle income,3432097300,07-09-2021,57736369,1.682247441
Vietnam,98186856,26-12-2021,1651673,1.682173223
Namibia,2567024,26-03-2021,43179,1.682064523
Seychelles,107135,13-02-2021,1802,1.681990013
Mexico,127504120,10-03-2021,2144486,1.681895456
Greece,10384972,17-02-2021,174659,1.681843726
Asia,4721383370,29-10-2021,79398436,1.681677377
Honduras,10432858,10-03-2021,175442,1.681629329
Wallis and Futuna,11596,16-03-2021,195,1.68161435
Iran,88550568,10-02-2021,1488981,1.681503613
Saint Vincent and the Grenadines,103959,31-03-2021,1748,1.681432103
Paraguay,6780745,08-01-2021,113994,1.681142706
Morocco,37457976,01-08-2021,629717,1.681129274
Iceland,372903,12-04-2021,6267,1.680597903
Ecuador,18001002,15-03-2021,302498,1.680450899
Finland,5540745,03-06-2021,93106,1.680387746
Thailand,71697024,31-08-2021,1204729,1.680305448
Nepal,30547586,23-05-2021,513241,1.680136034
Libya,6812344,25-01-2021,114429,1.679730207
Sao Tome and Principe,227393,29-12-2021,3819,1.679471224
Asia,4721383370,28-10-2021,79290720,1.679395927
Jamaica,2827382,18-05-2021,47479,1.679256641
Kyrgyzstan,6630621,15-06-2021,111343,1.679224314
Tunisia,12356116,30-01-2021,207468,1.67907132
Ecuador,18001002,14-03-2021,302221,1.678912096
Bolivia,12224114,26-01-2021,205208,1.678714711
Finland,5540745,02-06-2021,92987,1.67824002
Iceland,372903,09-04-2021,6258,1.678184407
Iceland,372903,10-04-2021,6258,1.678184407
Iceland,372903,11-04-2021,6258,1.678184407
Lower middle income,3432097300,06-09-2021,57592994,1.678069966
Iceland,372903,08-04-2021,6256,1.677648075
Faeroe Islands,53117,13-07-2021,891,1.677429072
Guyana,808727,03-05-2021,13564,1.677203803
Asia,4721383370,27-10-2021,79182264,1.677098803
Cuba,11212198,29-06-2021,188023,1.676950407
Suriname,618046,30-04-2021,10363,1.676736036
Mexico,127504120,09-03-2021,2137884,1.676717584
Kazakhstan,19397998,12-04-2021,325234,1.67663694
Jamaica,2827382,17-05-2021,47396,1.676321063
Iceland,372903,07-04-2021,6251,1.676307243
Finland,5540745,01-06-2021,92866,1.676056198
Uruguay,3422796,27-02-2021,57362,1.675881355
Barbados,281646,25-08-2021,4720,1.675862608
Iraq,44496124,11-03-2021,745642,1.675745959
Botswana,2630300,16-04-2021,44075,1.675664373
Botswana,2630300,17-04-2021,44075,1.675664373
Botswana,2630300,18-04-2021,44075,1.675664373
Botswana,2630300,15-04-2021,44075,1.675664373
Namibia,2567024,25-03-2021,43010,1.675481024
Guatemala,17843914,02-07-2021,298904,1.675103343
Philippines,115559008,28-08-2021,1935700,1.675074954
Sri Lanka,21832150,17-08-2021,365683,1.674974751
World,7975105024,07-04-2021,133567207,1.674801857
Asia,4721383370,26-10-2021,79070324,1.674727888
Greece,10384972,16-02-2021,173905,1.674583234
Upper middle income,2525921300,22-04-2021,42296406,1.674494213
Lower middle income,3432097300,05-09-2021,57463531,1.674297841
Iceland,372903,06-04-2021,6241,1.673625581
Jamaica,2827382,16-05-2021,47319,1.673597696
Norway,5434324,25-03-2021,90935,1.673345204
Finland,5540745,31-05-2021,92715,1.673330933
Iran,88550568,09-02-2021,1481396,1.672937886
Saint Vincent and the Grenadines,103959,29-03-2021,1739,1.672774844
Saint Vincent and the Grenadines,103959,30-03-2021,1739,1.672774844
Honduras,10432858,09-03-2021,174508,1.672676845
India,1417173120,12-05-2021,23703665,1.672601933
Asia,4721383370,25-10-2021,78964509,1.672486702
Finland,5540745,30-05-2021,92636,1.671905132
Saint Vincent and the Grenadines,103959,28-03-2021,1738,1.671812926
Guyana,808727,02-05-2021,13518,1.671515851
Kyrgyzstan,6630621,14-06-2021,110829,1.671472401
Eswatini,1201680,12-07-2021,20080,1.670993942
Mexico,127504120,08-03-2021,2130477,1.67090836
Finland,5540745,29-05-2021,92572,1.670750053
Gabon,2388997,28-12-2021,39910,1.67057556
Gabon,2388997,29-12-2021,39910,1.67057556
Gabon,2388997,27-12-2021,39910,1.67057556
Jamaica,2827382,15-05-2021,47233,1.670556013
Asia,4721383370,24-10-2021,78870468,1.670494891
Ecuador,18001002,13-03-2021,300666,1.670273688
Lower middle income,3432097300,04-09-2021,57321418,1.670157137
Honduras,10432858,08-03-2021,174243,1.670136793
Namibia,2567024,24-03-2021,42864,1.669793504
Dominican Republic,11228821,14-01-2021,187487,1.669694441
Mexico,127504120,07-03-2021,2128600,1.66943625
Iceland,372903,03-04-2021,6225,1.669334921
Iceland,372903,04-04-2021,6225,1.669334921
Iceland,372903,05-04-2021,6225,1.669334921
Isle of Man,84534,18-03-2021,1411,1.669150874
Libya,6812344,24-01-2021,113688,1.668852894
Asia,4721383370,23-10-2021,78768188,1.668328577
Finland,5540745,28-05-2021,92437,1.668313557
Singapore,5637022,29-09-2021,94043,1.668309969
Jamaica,2827382,14-05-2021,47150,1.667620435
Tunisia,12356116,29-01-2021,206030,1.667433359
Mexico,127504120,06-03-2021,2125866,1.667292006
Sao Tome and Principe,227393,28-12-2021,3790,1.666717973
Vietnam,98186856,25-12-2021,1636455,1.666674203
Barbados,281646,24-08-2021,4694,1.666631161
World,7975105024,06-04-2021,132904050,1.666486518
Malaysia,33938216,30-05-2021,565533,1.666360424
Lower middle income,3432097300,03-09-2021,57185696,1.666202645
Kazakhstan,19397998,11-04-2021,323207,1.666187408
Namibia,2567024,23-03-2021,42771,1.666170632
Asia,4721383370,22-10-2021,78664705,1.666136783
Mongolia,3398373,29-05-2021,56621,1.666120817
Finland,5540745,27-05-2021,92310,1.666021447
Upper middle income,2525921300,21-04-2021,42073549,1.665671413
Saint Pierre and Miquelon,5885,24-12-2021,98,1.665250637
Saint Pierre and Miquelon,5885,25-12-2021,98,1.665250637
