Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Latvia,1850654,2021-06-29,137329,7.420565919
Suriname,618046,2021-10-14,45861,7.420321465
Qatar,2695131,2021-04-22,199980,7.420047486
Slovenia,2119843,2021-01-23,157293,7.420030634
North Macedonia,2093606,2021-06-02,155345,7.419973004
Germany,83369840,2021-12-06,6185961,7.419902689
Ireland,5023108,2021-09-17,372687,7.419450269
Panama,4408582,2021-02-07,327091,7.419415132
Europe,744807803,2021-08-25,55258229,7.419125951
Uruguay,3422796,2021-05-20,253941,7.419109991
Jordan,11285875,2021-10-13,837255,7.418609545
Portugal,10270857,2021-02-06,761906,7.418134631
North Macedonia,2093606,2021-06-01,155304,7.41801466
European Union,450146793,2021-07-11,33388507,7.417248666
Poland,39857144,2021-10-21,2956207,7.417006597
Belize,405285,2021-11-25,30060,7.41700285
Malaysia,33938216,2021-11-09,2517173,7.416927867
Turkey,85341248,2021-08-28,6329549,7.416752331
North Macedonia,2093606,2021-05-31,155272,7.416486197
North Macedonia,2093606,2021-05-30,155269,7.416342903
Botswana,2630300,2021-11-30,195068,7.416188267
Botswana,2630300,2021-12-01,195068,7.416188267
Botswana,2630300,2021-11-29,195068,7.416188267
Luxembourg,647601,2021-01-11,48027,7.416140494
Lithuania,2750058,2021-03-11,203943,7.415952682
Latvia,1850654,2021-06-28,137240,7.415756808
North Macedonia,2093606,2021-05-29,155246,7.41524432
Georgia,3744385,2021-03-22,277650,7.415102881
High income,1250514600,2021-08-30,92724570,7.414913029
Chile,19603736,2021-06-10,1453477,7.414285726
Italy,59037472,2021-08-05,4377188,7.414253781
Latvia,1850654,2021-06-27,137210,7.41413576
Armenia,2780472,2021-04-15,206142,7.41392109
North Macedonia,2093606,2021-05-28,155217,7.41385915
Romania,19659270,2021-10-17,1457260,7.412584496
Malta,533293,2021-12-01,39530,7.412435565
European Union,450146793,2021-07-10,33366771,7.412420019
Aruba,106459,2021-02-28,7891,7.412243211
Latvia,1850654,2021-06-26,137169,7.411920327
North Macedonia,2093606,2021-05-27,155169,7.411566455
Austria,8939617,2021-08-14,662537,7.411245918
Georgia,3744385,2021-03-21,277480,7.410562749
Botswana,2630300,2021-11-25,194909,7.41014333
Botswana,2630300,2021-11-26,194909,7.41014333
Botswana,2630300,2021-11-27,194909,7.41014333
Botswana,2630300,2021-11-28,194909,7.41014333
Spain,47558632,2021-04-30,3524077,7.409962927
Spain,47558632,2021-05-01,3524077,7.409962927
Spain,47558632,2021-05-02,3524077,7.409962927
Latvia,1850654,2021-06-25,137130,7.409812963
North Macedonia,2093606,2021-05-26,155117,7.409082702
Latvia,1850654,2021-06-24,137110,7.408732264
Argentina,45510324,2021-05-18,3371508,7.408226758
United Arab Emirates,9441138,2021-08-13,699381,7.407804017
Jordan,11285875,2021-10-12,835969,7.407214771
Latvia,1850654,2021-06-23,137077,7.406949111
North Macedonia,2093606,2021-05-25,155071,7.406885536
European Union,450146793,2021-07-09,33341421,7.406788523
North Macedonia,2093606,2021-05-24,155067,7.406694478
North Macedonia,2093606,2021-05-23,155063,7.40650342
South America,436816679,2021-06-25,32350653,7.406002233
Panama,4408582,2021-02-06,326464,7.405192872
Moldova,3272993,2021-04-13,242364,7.404965425
North Macedonia,2093606,2021-05-22,155028,7.404831664
Saint Lucia,179872,2021-12-27,13319,7.404710016
Liechtenstein,39355,2021-04-19,2914,7.404395884
Bulgaria,6781955,2021-09-30,502162,7.404384134
Bonaire Sint Eustatius and Saba,27052,2021-09-24,2003,7.404258465
Czechia,10493990,2021-01-06,776967,7.403923579
Bosnia and Herzegovina,3233530,2021-10-07,239400,7.403673385
Georgia,3744385,2021-03-20,277218,7.403565606
Poland,39857144,2021-10-20,2950616,7.402978999
North Macedonia,2093606,2021-05-21,154982,7.402634498
Italy,59037472,2021-08-04,4369964,7.402017485
Latvia,1850654,2021-06-22,136975,7.401437546
Anguilla,15877,2021-11-18,1175,7.400642439
Anguilla,15877,2021-11-16,1175,7.400642439
Anguilla,15877,2021-11-17,1175,7.400642439
North Macedonia,2093606,2021-05-20,154937,7.400485096
Austria,8939617,2021-08-13,661569,7.400417714
Botswana,2630300,2021-11-22,194652,7.400372581
Botswana,2630300,2021-11-23,194652,7.400372581
Botswana,2630300,2021-11-24,194652,7.400372581
Kuwait,4268886,2021-06-05,315900,7.400057064
San Marino,33690,2021-01-05,2493,7.399821906
Palestine,5250076,2021-09-21,388470,7.399321457
Europe,744807803,2021-08-24,55109878,7.399207927
Malaysia,33938216,2021-11-08,2510852,7.398302845
North Macedonia,2093606,2021-05-19,154891,7.39828793
Aruba,106459,2021-02-27,7876,7.39815328
Switzerland,8740471,2021-04-24,646509,7.396729536
Switzerland,8740471,2021-04-25,646509,7.396729536
Switzerland,8740471,2021-04-23,646509,7.396729536
Jordan,11285875,2021-10-11,834778,7.396661756
Albania,2842318,2021-12-31,210224,7.39621675
Lithuania,2750058,2021-03-10,203397,7.396098555
North America,600323657,2021-08-16,44399348,7.395901774
European Union,450146793,2021-07-08,33291998,7.395809216
Turkey,85341248,2021-08-27,6311637,7.395763652
Saint Lucia,179872,2021-12-26,13302,7.395258851
United Arab Emirates,9441138,2021-08-12,698166,7.394934806
Curacao,191173,2021-08-09,14137,7.394872707
Latvia,1850654,2021-06-21,136850,7.394683177
Malta,533293,2021-11-30,39435,7.394621718
North Macedonia,2093606,2021-05-18,154804,7.39413242
Belize,405285,2021-11-24,29967,7.394056035
Hungary,9967304,2021-04-15,736982,7.393995407
Sweden,10549349,2021-03-26,780018,7.3939918
Sweden,10549349,2021-03-27,780018,7.3939918
Sweden,10549349,2021-03-28,780018,7.3939918
Sweden,10549349,2021-03-29,780018,7.3939918
Croatia,4030361,2021-04-14,297973,7.393208698
United Kingdom,67508936,2021-07-07,4990916,7.39297091
Latvia,1850654,2021-06-20,136810,7.392521779
United States,338289856,2021-01-22,25008102,7.392507211
Botswana,2630300,2021-11-18,194445,7.392502756
Botswana,2630300,2021-11-19,194445,7.392502756
Botswana,2630300,2021-11-20,194445,7.392502756
Botswana,2630300,2021-11-21,194445,7.392502756
Georgia,3744385,2021-03-19,276796,7.392295397
Serbia,6871547,2021-03-12,507959,7.392207315
Ireland,5023108,2021-09-16,371301,7.39185779
Denmark,5882259,2021-11-17,434798,7.391684045
Italy,59037472,2021-08-03,4363374,7.390855083
Austria,8939617,2021-08-12,660710,7.390808801
Spain,47558632,2021-04-29,3514942,7.390755058
Bahrain,1472237,2021-02-09,108807,7.390589966
Qatar,2695131,2021-04-21,199180,7.390364327
North Macedonia,2093606,2021-05-17,154725,7.390359026
Brazil,215313504,2021-05-20,15910762,7.389579243
Ukraine,39701744,2021-10-26,2933778,7.389544399
Greece,10384972,2021-11-04,767376,7.389292913
North Macedonia,2093606,2021-05-16,154698,7.389069386
Poland,39857144,2021-10-19,2945056,7.389029179
Cyprus,896007,2021-04-30,66202,7.388558348
Latvia,1850654,2021-06-19,136736,7.388523192
Moldova,3272993,2021-04-12,241820,7.388344552
High income,1250514600,2021-08-29,92377170,7.387132465
Netherlands,17564020,2021-04-02,1297475,7.387118666
Curacao,191173,2021-08-08,14122,7.387026411
Liechtenstein,39355,2021-04-18,2907,7.386609071
European Union,450146793,2021-07-07,33250321,7.38655068
Germany,83369840,2021-12-05,6158125,7.386514116
North Macedonia,2093606,2021-05-15,154636,7.386107988
Bonaire Sint Eustatius and Saba,27052,2021-09-23,1998,7.385775543
Jordan,11285875,2021-10-10,833471,7.385080909
Malaysia,33938216,2021-11-07,2506309,7.384916756
Lebanon,5489744,2021-03-10,405407,7.384807015
Belgium,11655923,2021-03-26,860731,7.384494561
Latvia,1850654,2021-06-18,136652,7.383984256
Colombia,51874028,2021-06-16,3829879,7.383037616
Panama,4408582,2021-02-05,325487,7.383031551
Georgia,3744385,2021-03-18,276436,7.382681001
Italy,59037472,2021-08-02,4358533,7.382655206
United Arab Emirates,9441138,2021-08-11,696906,7.381588957
Europe,744807803,2021-08-23,54975027,7.381102451
Austria,8939617,2021-08-11,659836,7.381032096
North Macedonia,2093606,2021-05-14,154524,7.380758366
Botswana,2630300,2021-11-16,194129,7.380488918
Botswana,2630300,2021-11-17,194129,7.380488918
Botswana,2630300,2021-11-15,194129,7.380488918
Saint Lucia,179872,2021-12-25,13275,7.380248176
Monaco,36491,2021-07-19,2693,7.379901894
North Macedonia,2093606,2021-05-13,154494,7.379325432
Poland,39857144,2021-10-18,2941126,7.379168964
Latvia,1850654,2021-06-17,136544,7.378148482
European Union,450146793,2021-07-06,33210569,7.377719783
Armenia,2780472,2021-04-14,205128,7.377452461
Lithuania,2750058,2021-03-09,202883,7.37740804
Italy,59037472,2021-08-01,4355348,7.377260327
Suriname,618046,2021-10-13,45592,7.376797196
Jordan,11285875,2021-10-09,832399,7.37558231
Poland,39857144,2021-10-17,2939590,7.375315201
Chile,19603736,2021-06-09,1445768,7.374961589
Malta,533293,2021-11-29,39329,7.374745215
Bosnia and Herzegovina,3233530,2021-10-06,238458,7.374541136
Turkey,85341248,2021-08-26,6293297,7.374273458
High income,1250514600,2021-08-28,92216086,7.374251048
Bulgaria,6781955,2021-09-29,500112,7.374156862
Austria,8939617,2021-08-10,659218,7.374119048
Slovakia,5643455,2021-01-27,416143,7.373904815
North Macedonia,2093606,2021-05-12,154372,7.373498165
Georgia,3744385,2021-03-17,276067,7.372826245
Aruba,106459,2021-02-26,7849,7.372791403
Switzerland,8740471,2021-04-22,644396,7.372554637
Luxembourg,647601,2021-01-09,47744,7.372440747
Luxembourg,647601,2021-01-10,47744,7.372440747
Luxembourg,647601,2021-01-08,47744,7.372440747
Faeroe Islands,53117,2021-12-05,3916,7.372404315
Isle of Man,84534,2021-08-20,6232,7.372181607
Malaysia,33938216,2021-11-06,2501966,7.372119972
Israel,9449000,2021-02-08,696528,7.371446714
European Union,450146793,2021-07-05,33179041,7.370715846
South America,436816679,2021-06-24,32196435,7.370697262
Jordan,11285875,2021-10-08,831832,7.370558331
Latvia,1850654,2021-06-16,136403,7.370529553
Moldova,3272993,2021-04-11,241217,7.369921048
Spain,47558632,2021-04-28,3504799,7.369427699
Austria,8939617,2021-08-09,658782,7.369241881
Poland,39857144,2021-10-16,2937069,7.368990111
Kuwait,4268886,2021-06-04,314569,7.36887797
Italy,59037472,2021-07-31,4350028,7.368249101
United Arab Emirates,9441138,2021-08-10,695619,7.367957126
Belize,405285,2021-11-23,29861,7.3679016
North Macedonia,2093606,2021-05-11,154222,7.366333494
Saint Lucia,179872,2021-12-24,13248,7.365237502
Europe,744807803,2021-08-22,54853513,7.364787638
Botswana,2630300,2021-11-12,193701,7.364217009
Botswana,2630300,2021-11-13,193701,7.364217009
Botswana,2630300,2021-11-14,193701,7.364217009
Botswana,2630300,2021-11-11,193701,7.364217009
Gibraltar,32677,2021-01-03,2406,7.362977017
Austria,8939617,2021-08-08,658219,7.362944072
Jordan,11285875,2021-10-07,830944,7.362690088
Georgia,3744385,2021-03-16,275685,7.362624303
Latvia,1850654,2021-06-15,136247,7.362100101
Palestine,5250076,2021-09-20,386493,7.36166486
Lithuania,2750058,2021-03-08,202445,7.361481103
Liechtenstein,39355,2021-04-17,2897,7.361199339
Cuba,11212198,2021-09-22,825351,7.361188234
European Union,450146793,2021-07-04,33136116,7.361180067
Poland,39857144,2021-10-15,2933834,7.360873624
Panama,4408582,2021-02-04,324489,7.360393886
Qatar,2695131,2021-04-20,198361,7.359976194
Moldova,3272993,2021-04-10,240886,7.35980798
European Union,450146793,2021-07-03,33125783,7.358884594
Portugal,10270857,2021-02-05,755774,7.358431726
Malaysia,33938216,2021-11-05,2497265,7.358268331
North Macedonia,2093606,2021-05-10,154051,7.358165768
Italy,59037472,2021-07-30,4343519,7.3572239
North America,600323657,2021-08-15,44165944,7.357022081
North Macedonia,2093606,2021-05-09,154026,7.356971656
Malta,533293,2021-11-28,39234,7.356931368
Austria,8939617,2021-08-07,657648,7.356556774
European Union,450146793,2021-07-02,33113752,7.35621191
High income,1250514600,2021-08-27,91990354,7.35619992
Botswana,2630300,2021-11-09,193449,7.354636353
Botswana,2630300,2021-11-10,193449,7.354636353
Botswana,2630300,2021-11-08,193449,7.354636353
Latvia,1850654,2021-06-14,136104,7.354373103
Maldives,523798,2021-05-11,38520,7.353979969
Poland,39857144,2021-10-14,2931064,7.353923803
Romania,19659270,2021-10-16,1445714,7.353853933
United Arab Emirates,9441138,2021-08-09,694285,7.353827473
Jordan,11285875,2021-10-06,829888,7.353333259
Lithuania,2750058,2021-03-07,202218,7.353226732
Bosnia and Herzegovina,3233530,2021-10-05,237750,7.352645561
Saint Lucia,179872,2021-12-23,13225,7.352450632
Curacao,191173,2021-08-07,14055,7.351979621
Turkey,85341248,2021-08-25,6273681,7.35128809
Spain,47558632,2021-04-27,3496134,7.351208084
Brazil,215313504,2021-05-19,15827375,7.350851064
Europe,744807803,2021-08-21,54749133,7.350773284
European Union,450146793,2021-07-01,33089160,7.350748803
North Macedonia,2093606,2021-05-08,153891,7.350523451
Latvia,1850654,2021-06-13,136030,7.350374516
Austria,8939617,2021-08-06,657047,7.349833891
Monaco,36491,2021-07-18,2682,7.349757474
Albania,2842318,2021-12-30,208899,7.349599869
Albania,2842318,2021-12-29,208899,7.349599869
Estonia,1326064,2021-03-23,97456,7.34926821
Luxembourg,647601,2021-01-07,47592,7.348969504
Bonaire Sint Eustatius and Saba,27052,2021-09-22,1988,7.3488097
Georgia,3744385,2021-03-15,275148,7.348282829
Chile,19603736,2021-06-08,1440417,7.347665771
France,67813000,2021-04-10,4982487,7.347392093
Slovenia,2119843,2021-01-22,155752,7.347336572
North America,600323657,2021-08-14,44104959,7.346863394
Switzerland,8740471,2021-04-21,642131,7.346640702
Poland,39857144,2021-10-13,2928065,7.346399431
Italy,59037472,2021-07-29,4336906,7.34602254
Latvia,1850654,2021-06-12,135940,7.345511371
United Kingdom,67508936,2021-07-06,4958868,7.345498676
France,67813000,2021-04-09,4981084,7.345323168
France,67813000,2021-04-08,4980931,7.345097548
European Union,450146793,2021-06-30,33063679,7.345088205
Monaco,36491,2021-07-17,2680,7.344276671
Austria,8939617,2021-08-05,656550,7.344274369
Georgia,3744385,2021-03-14,274989,7.344036471
Costa Rica,5180836,2021-07-10,380482,7.344027103
Costa Rica,5180836,2021-07-11,380482,7.344027103
Costa Rica,5180836,2021-07-12,380482,7.344027103
Costa Rica,5180836,2021-07-09,380482,7.344027103
Malaysia,33938216,2021-11-04,2492343,7.343765506
Netherlands,17564020,2021-04-01,1289847,7.343688973
Saint Lucia,179872,2021-12-22,13209,7.343555417
Malta,533293,2021-11-27,39162,7.343430347
Bulgaria,6781955,2021-09-28,497970,7.342573049
Jordan,11285875,2021-10-05,828572,7.341672666
Barbados,281646,2021-11-09,20676,7.341130355
North Macedonia,2093606,2021-05-07,153694,7.341113849
European Union,450146793,2021-06-29,33044872,7.340910235
Hungary,9967304,2021-04-14,731675,7.340751321
Ireland,5023108,2021-09-14,368712,7.340315996
United Arab Emirates,9441138,2021-08-08,692964,7.339835516
Poland,39857144,2021-10-12,2925425,7.339775775
Bahrain,1472237,2021-02-08,108048,7.339035767
Kuwait,4268886,2021-06-03,313289,7.338893566
Ukraine,39701744,2021-10-25,2913666,7.338886675
Armenia,2780472,2021-04-13,204053,7.338789961
Austria,8939617,2021-08-04,655955,7.337618603
Lithuania,2750058,2021-03-06,201784,7.337445247
Georgia,3744385,2021-03-13,274721,7.336879087
European Union,450146793,2021-06-28,33026326,7.336790246
South America,436816679,2021-06-23,32046875,7.336458643
Germany,83369840,2021-12-04,6116070,7.336070214
United States,338289856,2021-01-21,24816653,7.335914028
Latvia,1850654,2021-06-11,135762,7.335893149
Italy,59037472,2021-07-28,4330739,7.335576632
Panama,4408582,2021-02-03,323382,7.335283772
Botswana,2630300,2021-11-05,192935,7.335094856
Botswana,2630300,2021-11-06,192935,7.335094856
Botswana,2630300,2021-11-07,192935,7.335094856
Spain,47558632,2021-04-26,3488469,7.335091136
Europe,744807803,2021-08-20,54630105,7.334792248
Poland,39857144,2021-10-11,2923304,7.33445427
Moldova,3272993,2021-04-09,240056,7.334448928
Sweden,10549349,2021-03-25,773690,7.334007056
Dominica,72758,2021-11-15,5336,7.333901427
Dominica,72758,2021-11-14,5336,7.333901427
European Union,450146793,2021-06-27,33010773,7.333335151
Liechtenstein,39355,2021-04-16,2886,7.333248634
Austria,8939617,2021-08-03,655553,7.333121766
French Polynesia,306292,2021-08-07,22459,7.332545414
French Polynesia,306292,2021-08-08,22459,7.332545414
French Polynesia,306292,2021-08-06,22459,7.332545414
Jordan,11285875,2021-10-04,827504,7.33220951
Poland,39857144,2021-10-10,2922401,7.332188679
Belarus,9534956,2021-12-31,699110,7.332073688
Belgium,11655923,2021-03-25,854608,7.331963329
European Union,450146793,2021-06-26,33004136,7.331860743
Aruba,106459,2021-02-25,7804,7.330521609
Albania,2842318,2021-12-28,208352,7.330355013
European Union,450146793,2021-06-25,32996414,7.330145302
Argentina,45510324,2021-05-17,3335965,7.330127995
North Macedonia,2093606,2021-05-06,153461,7.329984725
Bosnia and Herzegovina,3233530,2021-10-04,237017,7.329976836
Colombia,51874028,2021-06-15,3802052,7.329394201
Austria,8939617,2021-08-02,655207,7.329251354
Poland,39857144,2021-10-09,2920874,7.328357496
Turkey,85341248,2021-08-24,6253711,7.327887917
North America,600323657,2021-08-13,43990632,7.327819167
Georgia,3744385,2021-03-12,274377,7.327691997
European Union,450146793,2021-06-24,32983004,7.327166274
Qatar,2695131,2021-04-19,197476,7.3271392
Malaysia,33938216,2021-11-03,2486630,7.326931975
High income,1250514600,2021-08-26,91616555,7.326308305
Latvia,1850654,2021-06-10,135584,7.326274928
Italy,59037472,2021-07-27,4325046,7.325933604
Saint Lucia,179872,2021-12-21,13177,7.325764988
Malta,533293,2021-11-26,39067,7.3256165
Denmark,5882259,2021-11-16,430891,7.325263984
United Arab Emirates,9441138,2021-08-07,691554,7.324900875
Israel,9449000,2021-02-07,692101,7.324595195
Austria,8939617,2021-08-01,654787,7.324553166
Serbia,6871547,2021-03-11,503291,7.324275014
European Union,450146793,2021-06-23,32969516,7.324169918
Greece,10384972,2021-11-03,760592,7.323967749
Luxembourg,647601,2021-01-06,47430,7.323954101
Belize,405285,2021-11-22,29682,7.323735149
Poland,39857144,2021-10-08,2918863,7.323311976
Lithuania,2750058,2021-03-05,201349,7.321627398
Palestine,5250076,2021-09-19,384390,7.321608297
Jordan,11285875,2021-10-03,826282,7.321381816
European Union,450146793,2021-06-22,32954709,7.320880547
Saint Lucia,179872,2021-12-20,13166,7.319649529
Lebanon,5489744,2021-03-09,401826,7.319576286
Chile,19603736,2021-06-07,1434884,7.31944156
Bonaire Sint Eustatius and Saba,27052,2021-09-21,1980,7.319237025
Georgia,3744385,2021-03-11,274045,7.318825388
Poland,39857144,2021-10-07,2916969,7.318560005
Austria,8939617,2021-07-31,654243,7.318467894
Italy,59037472,2021-07-26,4320530,7.318284225
European Union,450146793,2021-06-21,32939719,7.317550522
Curacao,191173,2021-08-06,13988,7.31693283
Ireland,5023108,2021-09-15,367536,7.316904196
Ireland,5023108,2021-09-13,367536,7.316904196
Croatia,4030361,2021-04-13,294874,7.316317322
Belarus,9534956,2021-12-30,697600,7.316237222
Switzerland,8740471,2021-04-20,639445,7.315910092
Kosovo,1782115,2021-08-23,130376,7.31580173
Latvia,1850654,2021-06-09,135388,7.315684077
Europe,744807803,2021-08-19,54485505,7.315377844
Malta,533293,2021-11-25,39011,7.315115706
European Union,450146793,2021-06-20,32927981,7.314942928
North Macedonia,2093606,2021-05-05,153137,7.314509034
