Location,date,population,total_cases,total_deaths
Guatemala,17-08-2021,17843914,417620,11219
Guatemala,18-08-2021,17843914,422270,11273
Guatemala,19-08-2021,17843914,428096,11339
Guatemala,20-08-2021,17843914,433339,11372
Guatemala,21-08-2021,17843914,437919,11450
Guatemala,22-08-2021,17843914,439253,11500
Guatemala,23-08-2021,17843914,440007,11516
Guatemala,24-08-2021,17843914,444924,11552
Guatemala,25-08-2021,17843914,450150,11615
Guatemala,26-08-2021,17843914,455263,11694
Guatemala,27-08-2021,17843914,460017,11768
Guatemala,28-08-2021,17843914,463753,11818
Guatemala,29-08-2021,17843914,465059,11858
Guatemala,30-08-2021,17843914,465799,11886
Guatemala,31-08-2021,17843914,470277,11926
Guatemala,01-09-2021,17843914,475548,12007
Guatemala,02-09-2021,17843914,479376,12098
Guatemala,03-09-2021,17843914,484263,12155
Guatemala,04-09-2021,17843914,486819,12203
Guatemala,05-09-2021,17843914,487898,12265
Guatemala,06-09-2021,17843914,488538,12315
Guatemala,07-09-2021,17843914,492570,12388
Guatemala,08-09-2021,17843914,497690,12468
Guatemala,09-09-2021,17843914,500840,12544
Guatemala,10-09-2021,17843914,505640,12606
Guatemala,11-09-2021,17843914,509654,12665
Guatemala,12-09-2021,17843914,510724,12710
Guatemala,13-09-2021,17843914,511457,12754
Guatemala,14-09-2021,17843914,515756,12795
Guatemala,15-09-2021,17843914,519986,12859
Guatemala,16-09-2021,17843914,521093,12907
Guatemala,17-09-2021,17843914,525161,12947
Guatemala,18-09-2021,17843914,528588,12999
Guatemala,19-09-2021,17843914,529422,13040
Guatemala,20-09-2021,17843914,530026,13061
Guatemala,21-09-2021,17843914,533744,13115
Guatemala,22-09-2021,17843914,537987,13185
Guatemala,23-09-2021,17843914,542024,13241
Guatemala,24-09-2021,17843914,545796,13283
Guatemala,25-09-2021,17843914,548604,13331
Guatemala,26-09-2021,17843914,549560,13375
Guatemala,27-09-2021,17843914,550333,13394
Guatemala,28-09-2021,17843914,553289,13453
Guatemala,29-09-2021,17843914,557244,13525
Guatemala,30-09-2021,17843914,560315,13564
Guatemala,01-10-2021,17843914,563257,13625
Guatemala,02-10-2021,17843914,565566,13700
Guatemala,03-10-2021,17843914,566250,13730
Guatemala,04-10-2021,17843914,566636,13750
Guatemala,05-10-2021,17843914,569440,13794
Guatemala,06-10-2021,17843914,572103,13851
Guatemala,07-10-2021,17843914,574713,13902
Guatemala,08-10-2021,17843914,576818,13938
Guatemala,09-10-2021,17843914,578809,13986
Guatemala,10-10-2021,17843914,579489,14027
Guatemala,11-10-2021,17843914,579774,14066
Guatemala,12-10-2021,17843914,581498,14118
Guatemala,13-10-2021,17843914,583201,14177
Guatemala,14-10-2021,17843914,584613,14204
Guatemala,15-10-2021,17843914,586318,14236
Guatemala,16-10-2021,17843914,587687,14266
Guatemala,17-10-2021,17843914,588069,14330
Guatemala,18-10-2021,17843914,588262,14387
Guatemala,19-10-2021,17843914,589986,14436
Guatemala,20-10-2021,17843914,591460,14515
Guatemala,21-10-2021,17843914,591767,14566
Guatemala,22-10-2021,17843914,593459,14615
Guatemala,23-10-2021,17843914,594665,14655
Guatemala,24-10-2021,17843914,595008,14700
Guatemala,25-10-2021,17843914,595067,14748
Guatemala,26-10-2021,17843914,596417,14797
Guatemala,27-10-2021,17843914,597768,14862
Guatemala,28-10-2021,17843914,599042,14928
Guatemala,29-10-2021,17843914,600419,14993
Guatemala,30-10-2021,17843914,601402,15050
Guatemala,31-10-2021,17843914,601572,15094
Guatemala,01-11-2021,17843914,601657,15137
Guatemala,02-11-2021,17843914,601793,15179
Guatemala,03-11-2021,17843914,602575,15222
Guatemala,04-11-2021,17843914,603641,15281
Guatemala,05-11-2021,17843914,604586,15338
Guatemala,06-11-2021,17843914,605415,15389
Guatemala,07-11-2021,17843914,605664,15437
Guatemala,08-11-2021,17843914,605749,15474
Guatemala,09-11-2021,17843914,606743,15520
Guatemala,10-11-2021,17843914,607497,15578
Guatemala,11-11-2021,17843914,608307,15627
Guatemala,12-11-2021,17843914,609136,15675
Guatemala,13-11-2021,17843914,609729,15698
Guatemala,14-11-2021,17843914,610004,15714
Guatemala,15-11-2021,17843914,610034,15730
Guatemala,16-11-2021,17843914,610591,15749
Guatemala,17-11-2021,17843914,611374,15775
Guatemala,18-11-2021,17843914,611374,15775
Guatemala,19-11-2021,17843914,613014,15822
Guatemala,20-11-2021,17843914,613713,15837
Guatemala,21-11-2021,17843914,613892,15840
Guatemala,22-11-2021,17843914,613950,15849
Guatemala,23-11-2021,17843914,614910,15855
Guatemala,24-11-2021,17843914,615725,15870
Guatemala,25-11-2021,17843914,616554,15885
Guatemala,26-11-2021,17843914,617037,15898
Guatemala,27-11-2021,17843914,617495,15917
Guatemala,28-11-2021,17843914,617610,15928
Guatemala,29-11-2021,17843914,617621,15933
Guatemala,30-11-2021,17843914,617984,15943
Guatemala,01-12-2021,17843914,618436,15956
Guatemala,02-12-2021,17843914,618727,15967
Guatemala,03-12-2021,17843914,619040,15972
Guatemala,04-12-2021,17843914,619542,15980
Guatemala,05-12-2021,17843914,619852,15986
Guatemala,06-12-2021,17843914,619891,15992
Guatemala,07-12-2021,17843914,620435,15999
Guatemala,08-12-2021,17843914,620853,16008
Guatemala,09-12-2021,17843914,621328,16020
Guatemala,10-12-2021,17843914,621844,16029
Guatemala,11-12-2021,17843914,622168,16036
Guatemala,12-12-2021,17843914,622229,16044
Guatemala,13-12-2021,17843914,622237,16048
Guatemala,14-12-2021,17843914,622525,16051
Guatemala,15-12-2021,17843914,622866,16057
Guatemala,16-12-2021,17843914,623195,16061
Guatemala,17-12-2021,17843914,623449,16065
Guatemala,18-12-2021,17843914,623662,16067
Guatemala,19-12-2021,17843914,623731,16072
Guatemala,20-12-2021,17843914,623795,16077
Guatemala,21-12-2021,17843914,624171,16081
Guatemala,22-12-2021,17843914,624544,16085
Guatemala,23-12-2021,17843914,624866,16089
Guatemala,24-12-2021,17843914,625029,16095
Guatemala,25-12-2021,17843914,625127,16096
Guatemala,26-12-2021,17843914,625166,16097
Guatemala,27-12-2021,17843914,625257,16098
Guatemala,28-12-2021,17843914,625854,16099
Guatemala,29-12-2021,17843914,626675,16102
Guatemala,30-12-2021,17843914,627562,16106
Guatemala,31-12-2021,17843914,628359,16107
Guernsey,24-01-2021,63329,0,0
Guernsey,25-01-2021,63329,0,0
Guernsey,26-01-2021,63329,0,0
Guernsey,27-01-2021,63329,0,0
Guernsey,28-01-2021,63329,0,0
Guernsey,29-01-2021,63329,0,0
Guernsey,30-01-2021,63329,0,0
Guernsey,31-01-2021,63329,0,0
Guernsey,01-02-2021,63329,0,0
Guernsey,02-02-2021,63329,0,0
Guernsey,03-02-2021,63329,0,0
Guernsey,04-02-2021,63329,0,0
Guernsey,05-02-2021,63329,0,0
Guernsey,06-02-2021,63329,0,0
Guernsey,07-02-2021,63329,0,0
Guernsey,08-02-2021,63329,0,0
Guernsey,09-02-2021,63329,0,0
Guernsey,10-02-2021,63329,0,0
Guernsey,11-02-2021,63329,0,0
Guernsey,12-02-2021,63329,0,0
Guernsey,13-02-2021,63329,0,0
Guernsey,14-02-2021,63329,0,0
Guernsey,15-02-2021,63329,0,0
Guernsey,16-02-2021,63329,0,0
Guernsey,17-02-2021,63329,0,0
Guernsey,18-02-2021,63329,0,0
Guernsey,19-02-2021,63329,0,0
Guernsey,20-02-2021,63329,0,0
Guernsey,21-02-2021,63329,0,0
Guernsey,22-02-2021,63329,0,0
Guernsey,23-02-2021,63329,0,0
Guernsey,24-02-2021,63329,0,0
Guernsey,25-02-2021,63329,0,0
Guernsey,26-02-2021,63329,0,0
Guernsey,27-02-2021,63329,0,0
Guernsey,28-02-2021,63329,0,0
Guernsey,01-03-2021,63329,0,0
Guernsey,02-03-2021,63329,0,0
Guernsey,03-03-2021,63329,0,0
Guernsey,04-03-2021,63329,0,0
Guernsey,05-03-2021,63329,0,0
Guernsey,06-03-2021,63329,0,0
Guernsey,07-03-2021,63329,0,0
Guernsey,08-03-2021,63329,0,0
Guernsey,09-03-2021,63329,0,0
Guernsey,10-03-2021,63329,0,0
Guernsey,11-03-2021,63329,0,0
Guernsey,12-03-2021,63329,0,0
Guernsey,13-03-2021,63329,0,0
Guernsey,14-03-2021,63329,0,0
Guernsey,15-03-2021,63329,0,0
Guernsey,16-03-2021,63329,0,0
Guernsey,17-03-2021,63329,0,0
Guernsey,18-03-2021,63329,0,0
Guernsey,19-03-2021,63329,0,0
Guernsey,20-03-2021,63329,0,0
Guernsey,21-03-2021,63329,0,0
Guernsey,22-03-2021,63329,0,0
Guernsey,23-03-2021,63329,0,0
Guernsey,24-03-2021,63329,0,0
Guernsey,25-03-2021,63329,0,0
Guernsey,26-03-2021,63329,0,0
Guernsey,27-03-2021,63329,0,0
Guernsey,28-03-2021,63329,0,0
Guernsey,29-03-2021,63329,0,0
Guernsey,30-03-2021,63329,0,0
Guernsey,31-03-2021,63329,0,0
Guernsey,01-04-2021,63329,0,0
Guernsey,02-04-2021,63329,0,0
Guernsey,03-04-2021,63329,0,0
Guernsey,04-04-2021,63329,0,0
Guernsey,05-04-2021,63329,0,0
Guernsey,06-04-2021,63329,0,0
Guernsey,07-04-2021,63329,0,0
Guernsey,08-04-2021,63329,0,0
Guernsey,09-04-2021,63329,0,0
Guernsey,10-04-2021,63329,0,0
Guernsey,11-04-2021,63329,0,0
Guernsey,12-04-2021,63329,0,0
Guernsey,13-04-2021,63329,0,0
Guernsey,14-04-2021,63329,0,0
Guernsey,15-04-2021,63329,0,0
Guernsey,16-04-2021,63329,0,0
Guernsey,17-04-2021,63329,0,0
Guernsey,18-04-2021,63329,0,0
Guernsey,19-04-2021,63329,0,0
Guernsey,20-04-2021,63329,0,0
Guernsey,21-04-2021,63329,0,0
Guernsey,22-04-2021,63329,0,0
Guernsey,23-04-2021,63329,0,0
Guernsey,24-04-2021,63329,0,0
Guernsey,25-04-2021,63329,0,0
Guernsey,26-04-2021,63329,0,0
Guernsey,27-04-2021,63329,0,0
Guernsey,28-04-2021,63329,0,0
Guernsey,29-04-2021,63329,0,0
Guernsey,30-04-2021,63329,0,0
Guernsey,01-05-2021,63329,0,0
Guernsey,02-05-2021,63329,0,0
Guernsey,03-05-2021,63329,0,0
Guernsey,04-05-2021,63329,0,0
Guernsey,05-05-2021,63329,0,0
Guernsey,06-05-2021,63329,0,0
Guernsey,07-05-2021,63329,0,0
Guernsey,08-05-2021,63329,0,0
Guernsey,09-05-2021,63329,0,0
Guernsey,10-05-2021,63329,0,0
Guernsey,11-05-2021,63329,0,0
Guernsey,12-05-2021,63329,0,0
Guernsey,13-05-2021,63329,0,0
Guernsey,14-05-2021,63329,0,0
Guernsey,15-05-2021,63329,0,0
Guernsey,16-05-2021,63329,0,0
Guernsey,17-05-2021,63329,0,0
Guernsey,18-05-2021,63329,0,0
Guernsey,19-05-2021,63329,0,0
Guernsey,20-05-2021,63329,0,0
Guernsey,21-05-2021,63329,0,0
Guernsey,22-05-2021,63329,0,0
Guernsey,23-05-2021,63329,0,0
Guernsey,24-05-2021,63329,0,0
Guernsey,25-05-2021,63329,0,0
Guernsey,26-05-2021,63329,0,0
Guernsey,27-05-2021,63329,0,0
Guernsey,28-05-2021,63329,0,0
Guernsey,29-05-2021,63329,0,0
Guernsey,30-05-2021,63329,0,0
Guernsey,31-05-2021,63329,0,0
Guernsey,01-06-2021,63329,0,0
Guernsey,02-06-2021,63329,0,0
Guernsey,03-06-2021,63329,0,0
Guernsey,04-06-2021,63329,0,0
Guernsey,05-06-2021,63329,0,0
Guernsey,06-06-2021,63329,0,0
Guernsey,07-06-2021,63329,0,0
Guernsey,08-06-2021,63329,0,0
Guernsey,09-06-2021,63329,0,0
Guernsey,10-06-2021,63329,0,0
Guernsey,11-06-2021,63329,0,0
Guernsey,12-06-2021,63329,0,0
Guernsey,13-06-2021,63329,0,0
Guernsey,14-06-2021,63329,0,0
Guernsey,15-06-2021,63329,0,0
Guernsey,16-06-2021,63329,0,0
Guernsey,17-06-2021,63329,0,0
Guernsey,18-06-2021,63329,0,0
Guernsey,19-06-2021,63329,0,0
Guernsey,20-06-2021,63329,0,0
Guernsey,21-06-2021,63329,0,0
Guernsey,22-06-2021,63329,0,0
Guernsey,23-06-2021,63329,0,0
Guernsey,24-06-2021,63329,0,0
Guernsey,25-06-2021,63329,0,0
Guernsey,26-06-2021,63329,0,0
Guernsey,27-06-2021,63329,0,0
Guernsey,28-06-2021,63329,0,0
Guernsey,29-06-2021,63329,0,0
Guernsey,30-06-2021,63329,0,0
Guernsey,01-07-2021,63329,0,0
Guernsey,02-07-2021,63329,0,0
Guernsey,03-07-2021,63329,0,0
Guernsey,04-07-2021,63329,0,0
Guernsey,05-07-2021,63329,0,0
Guernsey,06-07-2021,63329,0,0
Guernsey,07-07-2021,63329,0,0
Guernsey,08-07-2021,63329,0,0
Guernsey,09-07-2021,63329,0,0
Guernsey,10-07-2021,63329,0,0
Guernsey,11-07-2021,63329,0,0
Guernsey,12-07-2021,63329,0,0
Guernsey,13-07-2021,63329,0,0
Guernsey,14-07-2021,63329,0,0
Guernsey,15-07-2021,63329,0,0
Guernsey,16-07-2021,63329,0,0
Guernsey,17-07-2021,63329,0,0
Guernsey,18-07-2021,63329,0,0
Guernsey,19-07-2021,63329,0,0
Guernsey,20-07-2021,63329,0,0
Guernsey,21-07-2021,63329,0,0
Guernsey,22-07-2021,63329,0,0
Guernsey,23-07-2021,63329,0,0
Guernsey,24-07-2021,63329,0,0
Guernsey,25-07-2021,63329,0,0
Guernsey,26-07-2021,63329,0,0
Guernsey,27-07-2021,63329,0,0
Guernsey,28-07-2021,63329,0,0
Guernsey,29-07-2021,63329,0,0
Guernsey,30-07-2021,63329,0,0
Guernsey,31-07-2021,63329,0,0
Guernsey,01-08-2021,63329,0,0
Guernsey,02-08-2021,63329,0,0
Guernsey,03-08-2021,63329,0,0
Guernsey,04-08-2021,63329,0,0
Guernsey,05-08-2021,63329,0,0
Guernsey,06-08-2021,63329,0,0
Guernsey,07-08-2021,63329,0,0
Guernsey,08-08-2021,63329,0,0
Guernsey,09-08-2021,63329,0,0
Guernsey,10-08-2021,63329,0,0
Guernsey,11-08-2021,63329,0,0
Guernsey,12-08-2021,63329,0,0
Guernsey,13-08-2021,63329,0,0
Guernsey,14-08-2021,63329,0,0
Guernsey,15-08-2021,63329,0,0
Guernsey,16-08-2021,63329,0,0
Guernsey,17-08-2021,63329,0,0
Guernsey,18-08-2021,63329,0,0
Guernsey,19-08-2021,63329,0,0
Guernsey,20-08-2021,63329,0,0
Guernsey,21-08-2021,63329,0,0
Guernsey,22-08-2021,63329,0,0
Guernsey,23-08-2021,63329,0,0
Guernsey,24-08-2021,63329,0,0
Guernsey,25-08-2021,63329,0,0
Guernsey,26-08-2021,63329,0,0
Guernsey,27-08-2021,63329,0,0
Guernsey,28-08-2021,63329,0,0
Guernsey,29-08-2021,63329,0,0
Guernsey,30-08-2021,63329,0,0
Guernsey,31-08-2021,63329,0,0
Guernsey,01-09-2021,63329,0,0
Guernsey,02-09-2021,63329,0,0
Guernsey,03-09-2021,63329,0,0
Guernsey,04-09-2021,63329,0,0
Guernsey,05-09-2021,63329,0,0
Guernsey,06-09-2021,63329,0,0
Guernsey,07-09-2021,63329,0,0
Guernsey,08-09-2021,63329,0,0
Guernsey,09-09-2021,63329,0,0
Guernsey,10-09-2021,63329,0,0
Guernsey,11-09-2021,63329,0,0
Guernsey,12-09-2021,63329,0,0
Guernsey,13-09-2021,63329,0,0
Guernsey,14-09-2021,63329,0,0
Guernsey,15-09-2021,63329,0,0
Guernsey,16-09-2021,63329,0,0
Guernsey,17-09-2021,63329,0,0
Guernsey,18-09-2021,63329,0,0
Guernsey,19-09-2021,63329,0,0
Guernsey,20-09-2021,63329,0,0
Guernsey,21-09-2021,63329,0,0
Guernsey,22-09-2021,63329,0,0
Guernsey,23-09-2021,63329,0,0
Guernsey,24-09-2021,63329,0,0
Guernsey,25-09-2021,63329,0,0
Guernsey,26-09-2021,63329,0,0
Guernsey,27-09-2021,63329,0,0
Guernsey,28-09-2021,63329,0,0
Guernsey,29-09-2021,63329,0,0
Guernsey,30-09-2021,63329,0,0
Guernsey,01-10-2021,63329,0,0
Guernsey,02-10-2021,63329,0,0
Guernsey,03-10-2021,63329,0,0
Guernsey,04-10-2021,63329,0,0
Guernsey,05-10-2021,63329,0,0
Guernsey,06-10-2021,63329,0,0
Guernsey,07-10-2021,63329,0,0
Guernsey,08-10-2021,63329,0,0
Guernsey,09-10-2021,63329,0,0
Guernsey,10-10-2021,63329,0,0
Guernsey,11-10-2021,63329,0,0
Guernsey,12-10-2021,63329,0,0
Guernsey,13-10-2021,63329,0,0
Guernsey,14-10-2021,63329,0,0
Guernsey,15-10-2021,63329,0,0
Guernsey,16-10-2021,63329,0,0
Guernsey,17-10-2021,63329,0,0
Guernsey,18-10-2021,63329,0,0
Guernsey,19-10-2021,63329,0,0
Guernsey,20-10-2021,63329,0,0
Guernsey,21-10-2021,63329,0,0
Guernsey,22-10-2021,63329,0,0
Guernsey,23-10-2021,63329,0,0
Guernsey,24-10-2021,63329,0,0
Guernsey,25-10-2021,63329,0,0
Guernsey,26-10-2021,63329,0,0
Guernsey,27-10-2021,63329,0,0
Guernsey,28-10-2021,63329,0,0
Guernsey,29-10-2021,63329,0,0
Guernsey,30-10-2021,63329,0,0
Guernsey,31-10-2021,63329,0,0
Guernsey,01-11-2021,63329,0,0
Guernsey,02-11-2021,63329,0,0
Guernsey,03-11-2021,63329,0,0
Guernsey,04-11-2021,63329,0,0
Guernsey,05-11-2021,63329,0,0
Guernsey,06-11-2021,63329,0,0
Guernsey,07-11-2021,63329,0,0
Guernsey,08-11-2021,63329,0,0
Guernsey,09-11-2021,63329,0,0
Guernsey,10-11-2021,63329,0,0
Guernsey,11-11-2021,63329,0,0
Guernsey,12-11-2021,63329,0,0
Guernsey,13-11-2021,63329,0,0
Guernsey,14-11-2021,63329,0,0
Guernsey,15-11-2021,63329,0,0
Guernsey,16-11-2021,63329,0,0
Guernsey,17-11-2021,63329,0,0
Guernsey,18-11-2021,63329,0,0
Guernsey,19-11-2021,63329,0,0
Guernsey,20-11-2021,63329,0,0
Guernsey,21-11-2021,63329,0,0
Guernsey,22-11-2021,63329,0,0
Guernsey,23-11-2021,63329,0,0
Guernsey,24-11-2021,63329,0,0
Guernsey,25-11-2021,63329,0,0
Guernsey,26-11-2021,63329,0,0
Guernsey,27-11-2021,63329,0,0
Guernsey,28-11-2021,63329,0,0
Guernsey,29-11-2021,63329,0,0
Guernsey,30-11-2021,63329,0,0
Guernsey,01-12-2021,63329,0,0
Guernsey,02-12-2021,63329,0,0
Guernsey,03-12-2021,63329,0,0
Guernsey,04-12-2021,63329,0,0
Guernsey,05-12-2021,63329,0,0
Guernsey,06-12-2021,63329,0,0
Guernsey,07-12-2021,63329,0,0
Guernsey,08-12-2021,63329,0,0
Guernsey,09-12-2021,63329,0,0
Guernsey,10-12-2021,63329,0,0
Guernsey,11-12-2021,63329,0,0
Guernsey,12-12-2021,63329,0,0
Guernsey,13-12-2021,63329,0,0
Guernsey,14-12-2021,63329,0,0
Guernsey,15-12-2021,63329,0,0
Guernsey,16-12-2021,63329,0,0
Guernsey,17-12-2021,63329,0,0
Guernsey,18-12-2021,63329,0,0
Guernsey,19-12-2021,63329,0,0
Guernsey,20-12-2021,63329,0,0
Guernsey,21-12-2021,63329,0,0
Guernsey,22-12-2021,63329,0,0
Guernsey,23-12-2021,63329,0,0
Guernsey,24-12-2021,63329,0,0
Guernsey,25-12-2021,63329,0,0
Guernsey,26-12-2021,63329,0,0
Guernsey,27-12-2021,63329,0,0
Guernsey,28-12-2021,63329,0,0
Guernsey,29-12-2021,63329,0,0
Guernsey,30-12-2021,63329,0,0
Guernsey,31-12-2021,63329,0,0
Guinea,01-01-2021,13859349,13738,81
Guinea,02-01-2021,13859349,13784,81
Guinea,03-01-2021,13859349,13784,81
Guinea,04-01-2021,13859349,13799,81
Guinea,05-01-2021,13859349,13845,81
Guinea,06-01-2021,13859349,13845,81
Guinea,07-01-2021,13859349,13904,81
Guinea,08-01-2021,13859349,13904,81
Guinea,09-01-2021,13859349,13942,81
Guinea,10-01-2021,13859349,13942,81
Guinea,11-01-2021,13859349,13980,81
Guinea,12-01-2021,13859349,14025,81
Guinea,13-01-2021,13859349,14051,81
Guinea,14-01-2021,13859349,14051,81
Guinea,15-01-2021,13859349,14065,81
Guinea,16-01-2021,13859349,14098,81
Guinea,17-01-2021,13859349,14114,81
Guinea,18-01-2021,13859349,14165,81
Guinea,19-01-2021,13859349,14207,81
Guinea,20-01-2021,13859349,14207,81
Guinea,21-01-2021,13859349,14236,81
Guinea,22-01-2021,13859349,14262,81
Guinea,23-01-2021,13859349,14300,81
Guinea,24-01-2021,13859349,14319,81
Guinea,25-01-2021,13859349,14375,81
Guinea,26-01-2021,13859349,14379,82
Guinea,27-01-2021,13859349,14435,82
Guinea,28-01-2021,13859349,14435,82
Guinea,29-01-2021,13859349,14451,82
Guinea,30-01-2021,13859349,14475,82
Guinea,31-01-2021,13859349,14546,82
Guinea,01-02-2021,13859349,14555,83
Guinea,02-02-2021,13859349,14555,83
Guinea,03-02-2021,13859349,14555,83
Guinea,04-02-2021,13859349,14629,84
Guinea,05-02-2021,13859349,14629,84
Guinea,06-02-2021,13859349,14665,84
Guinea,07-02-2021,13859349,14687,84
Guinea,08-02-2021,13859349,14764,84
Guinea,09-02-2021,13859349,14791,84
Guinea,10-02-2021,13859349,14791,84
Guinea,11-02-2021,13859349,14860,84
Guinea,12-02-2021,13859349,14860,84
Guinea,13-02-2021,13859349,14895,84
Guinea,14-02-2021,13859349,14967,85
Guinea,15-02-2021,13859349,14967,85
Guinea,16-02-2021,13859349,15020,85
Guinea,17-02-2021,13859349,15088,85
Guinea,18-02-2021,13859349,15154,85
Guinea,19-02-2021,13859349,15216,86
Guinea,20-02-2021,13859349,15395,86
Guinea,21-02-2021,13859349,15395,86
Guinea,22-02-2021,13859349,15427,86
Guinea,23-02-2021,13859349,15487,87
Guinea,24-02-2021,13859349,15680,88
Guinea,25-02-2021,13859349,15789,88
Guinea,26-02-2021,13859349,15894,89
Guinea,27-02-2021,13859349,15894,89
Guinea,28-02-2021,13859349,15992,89
Guinea,01-03-2021,13859349,16005,89
Guinea,02-03-2021,13859349,16081,91
Guinea,03-03-2021,13859349,16291,92
Guinea,04-03-2021,13859349,16420,93
Guinea,05-03-2021,13859349,16420,93
Guinea,06-03-2021,13859349,16540,93
Guinea,07-03-2021,13859349,16670,95
Guinea,08-03-2021,13859349,16912,97
Guinea,09-03-2021,13859349,16912,97
Guinea,10-03-2021,13859349,17208,101
Guinea,11-03-2021,13859349,17372,101
Guinea,12-03-2021,13859349,17592,102
Guinea,13-03-2021,13859349,17592,102
Guinea,14-03-2021,13859349,17742,102
Guinea,15-03-2021,13859349,17851,103
Guinea,16-03-2021,13859349,17982,104
Guinea,17-03-2021,13859349,18285,106
Guinea,18-03-2021,13859349,18285,106
Guinea,19-03-2021,13859349,18562,108
Guinea,20-03-2021,13859349,18562,108
Guinea,21-03-2021,13859349,18877,111
Guinea,22-03-2021,13859349,18945,113
Guinea,23-03-2021,13859349,18945,113
Guinea,24-03-2021,13859349,19084,113
Guinea,25-03-2021,13859349,19232,113
Guinea,26-03-2021,13859349,19403,116
Guinea,27-03-2021,13859349,19501,116
Guinea,28-03-2021,13859349,19670,120
Guinea,29-03-2021,13859349,19773,123
Guinea,30-03-2021,13859349,19793,125
Guinea,31-03-2021,13859349,19908,125
Guinea,01-04-2021,13859349,20083,127
Guinea,02-04-2021,13859349,20228,128
Guinea,03-04-2021,13859349,20319,129
Guinea,04-04-2021,13859349,20405,130
Guinea,05-04-2021,13859349,20506,130
Guinea,06-04-2021,13859349,20510,130
Guinea,07-04-2021,13859349,20554,131
Guinea,08-04-2021,13859349,20554,131
Guinea,09-04-2021,13859349,20746,132
Guinea,10-04-2021,13859349,20807,133
Guinea,11-04-2021,13859349,20949,134
Guinea,12-04-2021,13859349,21032,136
Guinea,13-04-2021,13859349,21106,136
Guinea,14-04-2021,13859349,21299,136
Guinea,15-04-2021,13859349,21299,136
Guinea,16-04-2021,13859349,21392,138
Guinea,17-04-2021,13859349,21460,138
Guinea,18-04-2021,13859349,21460,138
Guinea,19-04-2021,13859349,21612,138
Guinea,20-04-2021,13859349,21633,139
Guinea,21-04-2021,13859349,21666,139
Guinea,22-04-2021,13859349,21745,139
Guinea,23-04-2021,13859349,21803,139
Guinea,24-04-2021,13859349,21885,140
Guinea,25-04-2021,13859349,21953,140
Guinea,26-04-2021,13859349,21985,141
Guinea,27-04-2021,13859349,22046,141
Guinea,28-04-2021,13859349,22087,141
Guinea,29-04-2021,13859349,22215,144
Guinea,30-04-2021,13859349,22215,144
Guinea,01-05-2021,13859349,22247,144
Guinea,02-05-2021,13859349,22304,145
Guinea,03-05-2021,13859349,22333,146
Guinea,04-05-2021,13859349,22368,146
Guinea,05-05-2021,13859349,22468,148
Guinea,06-05-2021,13859349,22505,148
Guinea,07-05-2021,13859349,22553,149
Guinea,08-05-2021,13859349,22602,150
Guinea,09-05-2021,13859349,22633,150
Guinea,10-05-2021,13859349,22633,150
Guinea,11-05-2021,13859349,22719,151
Guinea,12-05-2021,13859349,22719,151
Guinea,13-05-2021,13859349,22719,151
Guinea,14-05-2021,13859349,22746,151
Guinea,15-05-2021,13859349,22746,151
Guinea,16-05-2021,13859349,22746,151
Guinea,17-05-2021,13859349,22830,152
Guinea,18-05-2021,13859349,22853,153
Guinea,19-05-2021,13859349,22879,153
Guinea,20-05-2021,13859349,22963,155
Guinea,21-05-2021,13859349,22963,155
Guinea,22-05-2021,13859349,22988,158
Guinea,23-05-2021,13859349,22988,158
Guinea,24-05-2021,13859349,23052,159
Guinea,25-05-2021,13859349,23060,160
Guinea,26-05-2021,13859349,23080,160
Guinea,27-05-2021,13859349,23110,161
Guinea,28-05-2021,13859349,23110,161
Guinea,29-05-2021,13859349,23172,161
Guinea,30-05-2021,13859349,23172,161
Guinea,31-05-2021,13859349,23177,161
Guinea,01-06-2021,13859349,23194,162
Guinea,02-06-2021,13859349,23194,162
Guinea,03-06-2021,13859349,23245,162
